id,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ006427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006430,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006440,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006450,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006470,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006490,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006550,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006561,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006590,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006610,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006620,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006630,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006640,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006650,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006670,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006710,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006720,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006730,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006740,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006760,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ006773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ006776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ006779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ006780,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ006781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ006782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ006783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
